num_posts,SEVERE_TOXICITY,SEVERE_TOXICITY80p,fixation_dict_incels,fixation_dict_td,NegativeEmotion,CoreHostility,We,They,length,count_repeated,kind,ptile
165,85.46382,1.2121212121212122,2.149740548554485,0.0,1.630837657524092,2.2979985174203117,0.6671608598962194,0.815418828762046,32.0,1349,before,4
5,86.612374,40.0,3.50109409190372,0.0,3.282275711159737,8.315098468271334,1.312910284463895,2.1881838074398248,410.0,457,before,2
1,82.14078,100.0,0.0,0.0,66.66666666666666,100.0,0.0,0.0,20.0,3,before,1
200,91.53299299999999,5.5,1.9698492462311559,0.020100502512562814,2.7135678391959797,5.105527638190955,1.0251256281407035,2.0100502512562812,90.0,4975,before,4
1,5.6756969999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,13,before,1
1,3.6488235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4,before,1
1,20.566867,0.0,2.7027027027027026,0.0,0.0,2.7027027027027026,5.405405405405405,0.0,211.0,37,before,1
5,48.710603,0.0,3.1578947368421053,0.0,5.263157894736842,5.263157894736842,0.0,0.0,117.0,95,before,2
1,1.7015050999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,12,before,1
1,7.0991159999999995,0.0,0.0,0.0,12.5,0.0,0.0,0.0,56.0,8,before,1
2,0.8702152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2,before,2
1,2.0386942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,16,before,1
1,10.539897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4,before,1
1,47.502362999999995,0.0,2.272727272727273,0.0,2.272727272727273,4.545454545454546,0.0,0.0,217.0,44,before,1
227,89.414346,3.0837004405286343,1.9661636945587562,0.12193263222069807,3.3226642280140224,5.502210028959,0.5182136869379668,1.1126352690138699,92.0,6561,before,4
1,11.034987000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,before,1
2,14.731038,0.0,1.0309278350515463,0.0,0.0,1.0309278350515463,0.0,4.123711340206185,272.0,97,before,2
1,22.147486,0.0,4.081632653061225,0.0,2.0408163265306123,8.16326530612245,0.0,6.122448979591836,291.0,49,before,1
3,8.447982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,26,before,2
1,8.968528000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,10,before,1
1,1.20602995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,9,before,1
1,20.259330000000002,0.0,0.0,0.0,14.285714285714285,7.142857142857142,0.0,0.0,67.0,14,before,1
3,82.14078,33.33333333333333,0.0,0.0,4.3478260869565215,8.695652173913043,0.0,0.0,65.0,23,before,2
1,6.2056992,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,27.0,6,before,1
1,6.629646,0.0,0.0,0.0,0.0,50.0,0.0,0.0,12.0,2,before,1
1,9.117193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5,before,1
8,77.928513,0.0,1.9559902200488997,0.0,4.156479217603912,6.601466992665037,0.24449877750611246,0.4889975550122249,172.5,409,before,2
2,10.765423,0.0,10.0,0.0,0.0,0.0,10.0,0.0,27.5,10,before,2
1,1.0175053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4,before,1
1,72.71988999999999,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,33.0,7,before,1
1,1.6885299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4,before,1
3,54.17203000000001,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,106.0,45,before,2
2,5.7662483,0.0,0.0,0.0,1.8867924528301887,0.4716981132075472,4.716981132075472,0.9433962264150944,594.5,212,before,2
1,2.2376651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,9,before,1
2,40.838986999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7,before,2
4,73.83043,0.0,0.0,0.0,4.838709677419355,9.67741935483871,0.0,1.6129032258064515,89.0,62,before,2
8,23.822198999999998,0.0,1.6129032258064515,0.0,4.516129032258064,3.5483870967741935,1.6129032258064515,0.3225806451612903,162.5,310,before,2
4,24.18335,0.0,1.7857142857142856,0.0,1.3392857142857142,2.232142857142857,0.0,0.8928571428571428,115.5,224,before,2
1,7.656827600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,15,before,1
1,3.0306341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6,before,1
1,3.2109667,0.0,4.166666666666666,0.0,0.0,0.0,0.0,4.166666666666666,108.0,24,before,1
3,77.86202399999999,0.0,3.6585365853658534,0.0,4.878048780487805,7.317073170731707,0.0,1.2195121951219512,106.0,82,before,2
1,6.7939796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8,before,1
1,19.707435,0.0,5.0,0.0,0.0,10.0,0.0,0.0,116.0,20,before,1
2,20.827928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,17,before,2
1,34.64964,0.0,0.0,12.5,12.5,12.5,0.0,0.0,45.0,8,before,1
1,11.4124216,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,105.0,21,before,1
1,1.1570432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6,before,1
1,74.73183,0.0,2.631578947368421,0.0,5.263157894736842,7.894736842105263,0.0,5.263157894736842,207.0,38,before,1
1,86.949253,100.0,0.0,0.0,12.5,0.0,0.0,0.0,44.0,8,before,1
7,81.37833,28.57142857142857,0.0,0.0,8.333333333333332,16.666666666666664,0.0,0.0,15.0,24,before,2
258,85.46382,1.1627906976744187,0.9374363154676992,0.08151620134501732,2.527002241695537,3.3217852048094563,0.26492765437130633,1.304259221520277,64.0,4907,before,4
2,67.51945,0.0,4.3478260869565215,0.0,2.898550724637681,1.4492753623188406,0.0,2.898550724637681,218.5,69,before,2
1,5.295954,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,65.0,11,before,1
16,70.48992,0.0,2.6923076923076925,0.0,0.19230769230769232,1.3461538461538463,0.19230769230769232,0.576923076923077,141.5,520,before,3
2,8.80513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,25,before,2
2,7.4651696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,2,before,2
9,78.20681,0.0,1.2345679012345678,0.0,4.938271604938271,9.876543209876543,0.0,0.0,49.0,81,before,3
1,72.71041,0.0,5.0,0.0,7.5,15.0,5.0,2.5,235.0,40,before,1
1,4.860461,0.0,0.0,0.0,20.0,20.0,0.0,0.0,30.0,5,before,1
1,4.3320537,0.0,0.0,0.0,100.0,100.0,0.0,0.0,6.0,1,before,1
187,88.678163,0.53475935828877,1.4972921312519911,0.0,2.867155144950621,3.4724434533290855,0.5097164702134438,1.2424338961452692,66.0,3139,before,4
7,45.044637,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,31.0,66,before,2
1,35.463696999999996,0.0,0.0,0.0,0.0,4.0,0.0,0.0,138.0,25,before,1
1,3.212561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,14,before,1
2,1.30152935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,29,before,2
3,18.760689,0.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,71.0,42,before,2
1,0.68251533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4,before,1
10,84.039915,10.0,0.9174311926605505,0.0,3.4403669724770642,6.422018348623854,0.0,2.522935779816514,161.0,436,before,3
2,77.99969300000001,0.0,6.451612903225806,0.0,6.451612903225806,8.064516129032258,0.0,4.838709677419355,171.0,62,before,2
4,34.402984,0.0,0.34843205574912894,0.0,0.6968641114982579,1.3937282229965158,0.0,2.0905923344947737,430.0,287,before,2
1,1.3429289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7,before,1
7,70.98764,0.0,1.8181818181818181,0.0,5.454545454545454,12.727272727272727,0.0,1.8181818181818181,28.0,55,before,2
1,38.661504,0.0,0.0,0.0,0.0,20.0,0.0,0.0,19.0,5,before,1
1,4.547738,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,49.0,9,before,1
1,71.810687,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,22.0,6,before,1
1,24.473888,0.0,0.0,0.0,12.5,12.5,0.0,0.0,37.0,8,before,1
5,22.581638,0.0,1.25,0.0,5.0,0.0,0.0,0.0,61.0,80,before,2
1,11.555753000000001,0.0,0.0,0.0,5.128205128205128,0.0,0.0,0.0,224.0,39,before,1
14,35.776487,0.0,0.8042895442359249,0.13404825737265416,0.6702412868632708,0.8042895442359249,1.3404825737265416,0.2680965147453083,225.0,746,before,3
1,23.226711,0.0,2.5,0.0,0.0,5.0,0.0,0.0,214.0,40,before,1
4,32.628049999999995,0.0,0.0,0.0,3.319502074688797,2.4896265560165975,0.0,0.4149377593360996,356.5,241,before,2
1,61.267793000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6,before,1
2,6.380754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5,before,2
2,61.42719399999999,0.0,5.454545454545454,0.0,5.454545454545454,10.909090909090908,0.0,1.8181818181818181,135.0,55,before,2
1,18.979599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8,before,1
1,2.4043077999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4,before,1
1,74.185616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4,before,1
1,61.483019999999996,0.0,2.941176470588235,0.0,5.88235294117647,5.88235294117647,0.0,0.0,195.0,34,before,1
4,11.928294000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,76,before,2
6,50.89859,0.0,0.6535947712418301,0.0,0.6535947712418301,0.6535947712418301,0.6535947712418301,0.6535947712418301,122.0,153,before,2
9,86.612374,11.11111111111111,0.4784688995215311,0.0,2.8708133971291865,4.30622009569378,0.0,0.0,61.0,209,before,3
1,2.4798496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,8,before,1
1,61.286390000000004,0.0,0.0,0.0,1.1627906976744187,2.3255813953488373,1.937984496124031,1.1627906976744187,1725.0,258,before,1
761,91.15923599999999,7.884362680683312,3.813926610806125,0.011557353366079168,2.7795434845420397,5.010112684195319,0.2195897139555042,1.8260618318405086,85.0,17305,before,4
1,2.8887869999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4,before,1
3,7.955751599999999,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,20,before,2
1,9.454767,0.0,0.0,0.0,5.0,0.0,0.0,0.0,201.0,40,before,1
17,54.55692,0.0,3.308823529411765,0.3676470588235294,5.147058823529411,2.941176470588235,0.0,2.2058823529411766,86.0,272,before,3
1,7.666449,0.0,0.0,0.0,2.4390243902439024,2.4390243902439024,0.0,0.0,225.0,41,before,1
1,2.036605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3,before,1
17,90.23375999999999,17.647058823529413,1.62748643761302,0.0,3.074141048824593,5.605786618444846,0.5424954792043399,0.0,107.0,553,before,3
712,89.414346,2.106741573033708,1.4191613559685106,0.026776629357896427,2.7526374979917527,4.4502757992823865,0.6426391045895142,1.2156589728484979,98.0,18673,before,4
4,74.27337,0.0,11.76470588235294,0.0,2.941176470588235,17.647058823529413,0.0,0.0,49.5,34,before,2
12,89.18236499999999,8.333333333333332,4.316546762589928,0.0,3.597122302158273,6.474820143884892,0.0,0.0,56.5,139,before,3
1,0.8702152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,before,1
194,91.536796,4.123711340206185,1.8867924528301887,0.153576129881527,2.5120666959192626,3.6638876700307152,0.08775778850372971,1.6235190873189995,197.5,9116,before,4
41,89.12210499999999,24.390243902439025,3.1390134529147984,0.0,3.8863976083707024,7.922272047832586,1.6442451420029895,2.690582959641256,66.0,669,before,3
2,78.236014,0.0,20.0,0.0,20.0,40.0,0.0,0.0,15.5,5,before,2
358,86.612374,3.35195530726257,2.265069262448521,0.037439161362785474,2.3025084238113065,4.118307749906402,0.4867090977162112,0.8049419692998877,62.5,5342,before,4
1,74.73183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,10,before,1
1,10.8422294,0.0,0.49019607843137253,0.0,2.941176470588235,1.4705882352941175,0.49019607843137253,2.450980392156863,1084.0,204,before,1
1,3.3999864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,before,1
1,21.529956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5,before,1
4,69.183606,0.0,2.589641434262948,0.0,2.589641434262948,3.386454183266932,0.398406374501992,0.5976095617529881,545.0,502,before,2
1,68.43467,0.0,0.0,0.0,7.4074074074074066,14.814814814814813,0.0,11.11111111111111,144.0,27,before,1
1,3.8379528000000005,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,1.1494252873563218,531.0,87,before,1
1,26.185578,0.0,0.0,0.0,4.0,4.0,0.0,0.0,139.0,25,before,1
1,1.7179988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,22,before,1
3,18.479812000000003,0.0,0.0,0.0,2.6785714285714284,2.6785714285714284,0.0,1.7857142857142856,163.0,112,before,2
1,72.85986,0.0,0.0,0.0,12.5,37.5,0.0,0.0,55.0,8,before,1
3,66.49257,0.0,2.380952380952381,0.0,2.7210884353741496,4.761904761904762,0.0,0.6802721088435374,376.0,294,before,2
2,60.76866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,20,before,2
1,1.4040660999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332,59.0,12,before,1
164,95.14928499999999,6.097560975609756,3.541315345699832,0.7307476110174256,4.1034288926363125,8.094435075885329,0.8993816750983699,1.405283867341203,48.5,1779,before,4
2,23.772286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,6,before,2
1,71.48392,0.0,5.405405405405405,0.0,2.7027027027027026,5.405405405405405,0.0,2.7027027027027026,196.0,37,before,1
127,88.68047,8.661417322834646,2.1770682148040637,0.036284470246734396,2.9390420899854863,5.732946298984035,0.5805515239477503,1.269956458635704,71.0,2756,before,4
3,60.450773999999996,0.0,0.5025125628140703,0.0,1.340033500837521,1.507537688442211,0.0,0.33500837520938026,1111.0,597,before,2
14,50.405429999999996,0.0,4.519774011299435,0.0,1.694915254237288,2.824858757062147,0.0,1.694915254237288,39.0,177,before,3
3,5.919751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,84,before,2
1,25.060827000000003,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,56.0,11,before,1
1,26.421847999999997,0.0,5.0,0.0,0.0,0.0,0.0,0.0,108.0,20,before,1
12,83.601105,8.333333333333332,1.1428571428571428,0.0,3.428571428571429,8.0,0.2857142857142857,0.2857142857142857,112.5,350,before,3
1,20.621234,0.0,12.5,0.0,12.5,0.0,0.0,0.0,45.0,8,before,1
1,12.085700000000001,0.0,2.631578947368421,0.0,0.0,0.0,0.0,0.0,166.0,38,before,1
2,10.850586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,14,before,2
2,91.536796,100.0,6.0606060606060606,0.0,21.21212121212121,33.33333333333333,0.0,3.0303030303030303,95.5,33,before,2
2,89.30415,50.0,3.225806451612903,0.0,9.67741935483871,32.25806451612903,0.0,0.0,90.5,31,before,2
6,37.973115,0.0,0.0,0.0,3.007518796992481,5.263157894736842,0.7518796992481203,0.0,111.5,133,before,2
5,65.33542,0.0,0.5277044854881267,0.0,2.3746701846965697,5.013192612137203,1.58311345646438,1.8469656992084433,123.0,379,before,2
16,57.286919999999995,0.0,0.9950248756218906,0.0,3.9800995024875623,4.477611940298507,0.16583747927031509,0.8291873963515755,160.5,603,before,3
1,20.306034,0.0,12.5,0.0,12.5,12.5,0.0,0.0,42.0,8,before,1
90,89.414346,3.3333333333333335,3.3810143042912877,0.0,3.5110533159947983,3.901170351105332,0.13003901170351106,0.3901170351105332,36.0,769,before,4
40,91.500527,20.0,4.62046204620462,0.16501650165016502,2.9702970297029703,7.590759075907591,1.3201320132013201,4.125412541254125,62.0,606,before,3
2,6.94105,0.0,0.0,0.0,8.571428571428571,0.0,0.0,2.857142857142857,95.5,35,before,2
1,72.45339,0.0,2.197802197802198,0.0,1.098901098901099,4.395604395604396,0.0,2.197802197802198,523.0,91,before,1
1,4.6808984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8,before,1
1,9.838799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7,before,1
1,11.601166000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4,before,1
1,57.547134,0.0,0.0,0.0,16.666666666666664,33.33333333333333,0.0,0.0,29.0,6,before,1
1,1.9731037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10,before,1
1,2.9699368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,before,1
1,2.1222081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,15,before,1
3,45.231226,0.0,0.0,0.0,25.0,25.0,0.0,0.0,9.0,8,before,2
181,95.164716,13.259668508287293,2.718645806617081,0.05129520389843549,4.744806360605283,7.360861759425494,1.4619133111054117,1.2310848935624519,89.0,3899,before,4
1,54.826116999999996,0.0,0.0,0.0,18.181818181818183,18.181818181818183,0.0,0.0,51.0,11,before,1
3,17.211932,0.0,0.0,0.0,3.3333333333333335,6.666666666666667,0.0,6.666666666666667,62.0,30,before,2
1,2.218972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4,before,1
1,87.255955,100.0,13.88888888888889,0.0,5.555555555555555,16.666666666666664,0.0,0.0,171.0,36,before,1
7,44.59894,0.0,0.0,0.0,2.3622047244094486,2.3622047244094486,0.0,0.7874015748031495,100.0,127,before,2
465,88.823736,5.591397849462366,3.0167334433184068,0.05892057506481263,3.2995522036295077,5.915625736507189,0.15319349516851286,2.345038887579543,76.0,8486,before,4
6,29.619917,0.0,1.477832512315271,0.0,1.477832512315271,2.4630541871921183,0.0,0.0,120.0,203,before,2
1,0.8044598000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,22,before,1
1,2.9752698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4,before,1
1,3.0555397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,13,before,1
17,88.678163,5.88235294117647,1.257861635220126,0.0,7.547169811320755,8.176100628930817,0.628930817610063,0.628930817610063,35.0,159,before,3
1,59.620863,0.0,0.0,0.0,2.9702970297029703,6.9306930693069315,0.0,1.9801980198019802,539.0,101,before,1
2,45.558082999999996,0.0,0.0,0.0,4.878048780487805,4.878048780487805,2.4390243902439024,2.4390243902439024,110.5,41,before,2
7,85.78089,14.285714285714285,0.0,0.0,4.597701149425287,2.2988505747126435,0.0,0.0,34.0,87,before,2
35,70.94344500000001,0.0,0.7281553398058253,0.0,1.2135922330097086,1.6990291262135921,0.7281553398058253,0.48543689320388345,31.0,412,before,3
8,32.385787,0.0,4.444444444444445,0.0,2.2222222222222223,2.2222222222222223,1.1111111111111112,3.3333333333333335,43.0,90,before,2
4,36.075035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,56,before,2
1,10.2030925,0.0,0.0,0.0,2.083333333333333,2.083333333333333,0.0,0.0,228.0,48,before,1
2,73.71507000000001,0.0,0.0,0.0,7.142857142857142,28.57142857142857,0.0,0.0,36.5,14,before,2
1,70.39028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5,before,1
923,95.164716,8.234019501625136,1.929604314874227,0.06974473427256242,3.2733528618589296,5.76556469986516,0.9345794392523363,1.7110708141535313,83.0,21507,before,4
2047,94.55935,6.741573033707865,1.6650589271484293,0.027261670091850855,3.365767730570817,5.934655873841379,0.8786645975758085,1.751038040515036,78.0,47686,before,4
987,94.50092,5.572441742654509,1.5993868165559528,0.03576903423607562,3.1119059785385796,5.457332652018396,0.9555442003065916,1.7118037812979052,77.0,19570,before,4
114,91.5126,2.631578947368421,2.2671266633809757,0.09857072449482504,3.0556924593395762,5.076392311483489,0.7392804337111878,1.7742730409068506,68.5,2029,before,4
21,49.783,0.0,1.7241379310344827,0.0,1.3793103448275863,2.413793103448276,0.3448275862068966,0.0,63.0,290,before,3
1,79.086274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,12,before,1
1,67.73728,0.0,0.0,0.0,10.344827586206897,6.896551724137931,0.0,0.0,171.0,29,before,1
1,10.705110399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,26,before,1
41,85.86616000000001,4.878048780487805,1.6494054468738015,0.07671653241273495,2.3014959723820483,3.567318757192175,0.2685078634445723,1.3041810510164942,302.0,2607,before,3
1,27.847486999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6,before,1
25,88.678163,4.0,3.9735099337748347,0.33112582781456956,2.980132450331126,6.291390728476822,0.6622516556291391,3.3112582781456954,61.0,302,before,3
16,77.92353,0.0,1.4150943396226416,0.0,2.358490566037736,3.30188679245283,0.0,0.0,47.5,212,before,3
5,72.16992,0.0,0.47318611987381703,0.0,3.7854889589905363,4.100946372239748,0.0,0.6309148264984227,544.0,634,before,2
4,66.021365,0.0,3.125,1.5625,0.78125,3.125,0.0,0.78125,164.0,128,before,2
5,52.53151700000001,0.0,2.9850746268656714,1.4925373134328357,4.477611940298507,2.9850746268656714,0.0,0.0,59.0,67,before,2
1,17.476053999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,12,before,1
1,20.724663,0.0,0.0,0.0,12.5,0.0,0.0,0.0,43.0,8,before,1
6,85.46382,16.666666666666664,4.10958904109589,0.0,1.36986301369863,4.10958904109589,0.0,2.73972602739726,52.0,73,before,2
1,19.808671,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,196.0,30,before,1
1,51.591240000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9,before,1
3,45.190784,0.0,1.3761467889908259,0.0,0.45871559633027525,0.45871559633027525,0.45871559633027525,0.45871559633027525,378.0,218,before,2
1,6.8828814000000005,0.0,0.0,0.0,2.857142857142857,2.857142857142857,0.0,2.857142857142857,192.0,35,before,1
5,82.14078,20.0,6.8493150684931505,0.0,6.8493150684931505,20.54794520547945,0.0,0.0,93.0,73,before,2
1,1.012942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11,before,1
2,55.665516999999994,0.0,0.0,0.0,1.1235955056179776,3.3707865168539324,0.0,0.0,227.0,89,before,2
9,71.487534,0.0,1.098901098901099,0.0,0.8241758241758242,1.098901098901099,1.3736263736263736,0.0,284.0,364,before,3
25,69.81496,0.0,3.404255319148936,0.0,1.9148936170212765,4.8936170212765955,0.7446808510638299,1.4893617021276597,185.0,940,before,3
1,24.814142,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,78.0,15,before,1
1,4.5490574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2,before,1
3,33.617760000000004,0.0,0.0,0.0,2.476780185758514,2.0123839009287927,0.15479876160990713,1.7027863777089782,1302.0,646,before,2
1,9.963712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4,before,1
3,20.721224,0.0,0.0,0.0,2.1447721179624666,0.2680965147453083,1.876675603217158,0.2680965147453083,410.0,373,before,2
1,25.016676999999998,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,23.0,6,before,1
4,82.10502,25.0,2.3622047244094486,0.0,1.574803149606299,1.574803149606299,0.0,1.1811023622047243,275.5,254,before,2
1,1.441892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,before,1
4,59.93776,0.0,0.2029220779220779,0.0,1.4204545454545454,1.7045454545454544,0.3246753246753247,1.0957792207792207,3408.0,2464,before,2
16,75.262636,0.0,0.5586592178770949,0.0,3.35195530726257,7.262569832402235,0.0,0.5586592178770949,43.5,179,before,3
1,5.873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1,before,1
3,8.777914,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,99.0,44,before,2
3,47.208752999999994,0.0,2.564102564102564,0.0,2.564102564102564,2.564102564102564,0.0,0.0,92.0,39,before,2
4,25.913575,0.0,0.992063492063492,0.0,0.5952380952380952,0.5952380952380952,0.0,3.373015873015873,769.0,504,before,2
2,78.172195,0.0,3.7037037037037033,0.0,11.11111111111111,25.925925925925924,0.0,0.0,72.5,27,before,2
1,18.191117000000002,0.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,35.0,6,before,1
62,62.700456,0.0,0.445859872611465,0.1910828025477707,3.3121019108280256,1.910828025477707,0.8280254777070064,1.4649681528662422,130.0,1570,before,3
2,9.669407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,20,before,2
1,5.2215114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9,before,1
1,34.532094,0.0,0.0,0.0,16.666666666666664,16.666666666666664,0.0,0.0,104.0,18,before,1
1,69.796526,0.0,0.0,0.0,4.545454545454546,13.636363636363635,0.0,0.0,132.0,22,before,1
1,7.1864230000000004,0.0,0.0,0.0,0.0,20.0,0.0,0.0,23.0,5,before,1
19,77.13466,0.0,1.4107883817427387,0.0,2.240663900414938,3.2365145228215773,0.0,0.7468879668049793,256.0,1205,before,3
23,45.71337,0.0,3.1683168316831685,0.0,1.782178217821782,1.5841584158415842,0.594059405940594,1.5841584158415842,92.0,505,before,3
2,35.68673,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,73.0,28,before,2
2,73.33501,0.0,3.0303030303030303,0.0,5.05050505050505,7.07070707070707,0.0,1.0101010101010102,295.0,99,before,2
736,89.414346,0.9510869565217392,2.687239944521498,0.12135922330097086,1.7857142857142856,2.8172676837725383,0.4767683772538141,1.4909847434119279,56.0,11536,before,4
1,77.05251,0.0,6.25,0.0,18.75,43.75,0.0,0.0,90.0,16,before,1
2,7.340531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,21,before,2
6,18.650022,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,25.0,31,before,2
3,3.7746716,0.0,2.127659574468085,0.0,0.0,0.0,0.0,0.0,54.0,47,before,2
1,2.0448519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,23,before,1
1,36.95167,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,84.0,15,before,1
2,31.138090000000002,0.0,1.7241379310344827,0.0,3.4482758620689653,3.4482758620689653,0.0,0.0,153.5,58,before,2
5,85.46382,20.0,2.3423423423423424,0.0,2.2522522522522523,3.963963963963964,0.2702702702702703,1.8018018018018018,243.0,1110,before,2
2,35.58673,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,54.5,22,before,2
1,3.7029233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7,before,1
1,1.3883419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2,before,1
1,1.7133806000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3,before,1
1,36.185643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7,before,1
27,72.89008,0.0,1.4423076923076923,0.0,2.403846153846154,3.8461538461538463,0.2403846153846154,1.201923076923077,64.0,416,before,3
1,25.814995000000003,0.0,0.0,0.0,0.0,12.5,0.0,0.0,37.0,8,before,1
2,22.145618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,21,before,2
4,45.401675000000004,0.0,0.9803921568627451,0.0,3.9215686274509802,8.823529411764707,0.0,0.0,38.0,102,before,2
506,93.2126,2.371541501976284,2.0485086856768273,0.4097017371353655,3.162897410685021,5.383480825958702,0.5735824319895116,1.8600458865945593,76.0,12204,before,4
