num_posts,SEVERE_TOXICITY,SEVERE_TOXICITY80p,fixation_dict_incels,fixation_dict_td,fixation_dict_gc,NegativeEmotion,CoreHostility,We,They,length,count_repeated,kind,ptile
5,41.083196,0.0,0.0,0.0,0.5208333333333333,2.430555555555556,3.298611111111111,0.5208333333333333,1.7361111111111112,151.0,576,after,2
133,86.016095,6.7669172932330826,0.0,0.0,0.776683481463688,3.146769156858035,4.4439106413644005,0.6085355112498999,2.2339658899831853,406.0,12489,after,4
20,79.27539300000001,0.0,0.0,0.0,0.11463507833397019,3.9740160489109666,4.700038211692778,0.3439052350019106,2.407336645013374,715.0,2617,after,3
2,32.223912999999996,0.0,0.0,0.0,1.276595744680851,0.425531914893617,2.127659574468085,0.0,0.425531914893617,656.5,235,after,2
4,67.10692999999999,0.0,0.0,0.0,0.0,4.444444444444445,8.88888888888889,2.2222222222222223,0.0,40.5,45,after,2
100,62.24691,0.0,0.0,0.0,0.6818534015186735,1.7201301720130173,1.968076863474353,0.6508600650860066,0.9452967611963428,228.5,6453,after,4
45,25.37335,0.0,0.0,0.0,0.3329633740288568,1.1098779134295227,1.4983351831298557,0.27746947835738067,1.2208657047724751,147.0,1802,after,4
7,37.969524,0.0,0.0,0.0,0.7874015748031495,3.149606299212598,3.149606299212598,1.574803149606299,4.724409448818897,78.0,127,after,2
15,39.802736,0.0,0.0,0.0,0.3105590062111801,4.037267080745342,3.4161490683229814,0.7763975155279503,2.7950310559006213,168.0,644,after,3
1,26.813716,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,78.0,11,after,1
21,80.42005,4.761904761904762,0.0,0.0,1.0121457489878543,1.282051282051282,2.496626180836707,0.06747638326585695,2.3616734143049936,213.0,1482,after,3
29,47.432676,0.0,0.0,0.0,0.8612440191387559,1.5311004784688995,1.6267942583732056,0.14354066985645933,2.200956937799043,312.0,2090,after,4
17,47.054756,0.0,0.0,0.0,0.8821676118462508,1.638311279143037,2.6465028355387523,0.4410838059231254,0.7561436672967864,214.0,1587,after,3
3,46.937805,0.0,0.0,0.0,1.7241379310344827,0.0,2.2988505747126435,0.0,2.2988505747126435,177.0,174,after,2
5,22.152841000000002,0.0,0.0,0.0,0.0,1.839080459770115,0.22988505747126436,1.1494252873563218,1.1494252873563218,493.0,435,after,2
89,68.22049,0.0,0.0,0.0,1.345291479820628,1.345291479820628,2.18609865470852,0.3923766816143498,1.0650224215246635,66.0,1784,after,4
165,84.16842,3.0303030303030303,0.0,0.0,1.5329304336318321,2.2321231637919627,3.270986810181305,0.5602364462481804,1.3807402179187438,924.0,45338,after,4
8,30.619301999999998,0.0,0.0,0.0,1.7543859649122806,1.4035087719298245,2.456140350877193,0.3508771929824561,3.8596491228070176,177.5,285,after,3
89,67.16268,0.0,0.0,0.0,0.9078071414161791,1.7954407908008876,1.9097572456458882,0.5043373007867662,1.0019501042297088,478.0,14871,after,4
3,29.392198000000004,0.0,0.0,0.0,0.5747126436781609,1.7241379310344827,1.7241379310344827,1.1494252873563218,0.0,244.0,174,after,2
2,6.194153,0.0,0.0,0.0,0.0,3.125,1.5625,1.5625,0.0,216.5,64,after,2
4,20.615852,0.0,0.0,0.0,1.3333333333333335,2.666666666666667,1.3333333333333335,0.0,0.0,107.0,75,after,2
3,3.1319488,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,69.0,33,after,2
4,3.1371667999999997,0.0,0.0,0.0,0.0,0.8403361344537815,0.0,0.0,0.0,121.5,119,after,2
3,2.4422156,0.0,0.0,0.0,0.6779661016949152,1.3559322033898304,0.3389830508474576,0.3389830508474576,0.0,638.0,295,after,2
347,76.39498,0.0,0.0,0.0,1.384782946942586,1.960479228255796,3.2156008505782894,0.5705098283284061,1.1876977335200456,157.0,19281,after,4
94,68.5225,0.0,0.0,0.0,1.2032336905433352,2.1620605376950555,2.6884752773077647,0.4700131603684903,0.9400263207369806,212.5,5319,after,4
1,0.8243178999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,9,after,1
1,16.33191,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,3.8461538461538463,123.0,26,after,1
86,66.07378,0.0,0.0,0.0,0.27630415561450045,1.900972590627763,1.900972590627763,0.6078691423519009,1.3262599469496021,400.0,9048,after,4
17,68.14738,0.0,0.0,0.0,0.9404388714733543,1.3322884012539185,2.272727272727273,0.8620689655172413,1.2539184952978055,171.0,1276,after,3
2,9.2501976,0.0,0.0,0.0,3.9473684210526314,0.0,1.3157894736842104,2.631578947368421,0.0,202.0,76,after,2
6,61.510335999999995,0.0,0.0,0.0,1.8367346938775513,1.6326530612244898,0.8163265306122449,0.20408163265306123,0.8163265306122449,423.5,490,after,2
24,56.981885,0.0,0.0,0.0,0.1864801864801865,1.8648018648018647,1.6783216783216783,0.2331002331002331,1.5384615384615385,374.5,2145,after,3
7,19.653541999999998,0.0,0.0,0.0,0.5376344086021506,3.225806451612903,3.225806451612903,1.0752688172043012,2.1505376344086025,149.0,186,after,2
43,62.9888,0.0,0.0,0.0,0.0942507068803016,3.1102733270499527,2.7332704995287465,0.47125353440150797,0.6597549481621112,86.0,1061,after,4
24,44.434905,0.0,0.0,0.0,0.13863856924996534,2.717315957299321,3.1886870927492024,0.4990988492998752,1.0813808401497296,296.0,7213,after,3
56,55.010073999999996,0.0,0.0,0.0,0.18791946308724833,1.664429530201342,1.7181208053691273,1.0201342281879193,1.0738255033557047,204.5,3725,after,4
16,39.477748,0.0,0.0,0.0,0.6722689075630253,2.100840336134454,1.2605042016806722,0.8403361344537815,1.0084033613445378,342.5,1190,after,3
28,86.703223,3.571428571428571,0.0,0.0,3.1847133757961785,0.42462845010615713,3.1847133757961785,0.42462845010615713,1.910828025477707,56.0,471,after,4
5,59.42636,0.0,0.0,0.0,0.5681818181818182,0.5681818181818182,1.7045454545454544,0.0,2.272727272727273,181.0,176,after,2
95,77.98469,0.0,0.0,0.0,1.506544825882934,2.617930353173623,2.617930353173623,1.2348728081007656,2.4203507038775007,170.0,4049,after,4
32,76.38413299999999,0.0,0.0,0.0,1.4273719563392109,1.4273719563392109,1.595298068849706,0.6717044500419815,1.2594458438287155,167.0,1191,after,4
14,19.968611,0.0,0.0,0.0,1.0542168674698795,1.8825301204819278,1.2048192771084338,2.108433734939759,4.066265060240964,498.0,1328,after,3
40,64.27920999999999,0.0,0.0,0.0,0.6993006993006993,1.9580419580419581,2.5174825174825175,0.6993006993006993,2.097902097902098,54.5,715,after,4
15,71.03869,0.0,0.0,0.0,0.0,1.1363636363636365,3.4090909090909087,0.5681818181818182,2.272727272727273,127.0,528,after,3
2,52.929646,0.0,0.0,0.0,0.0,0.8130081300813009,3.2520325203252036,0.0,1.6260162601626018,351.0,123,after,2
4,30.139222999999998,0.0,0.0,0.0,0.0,2.9940119760479043,3.592814371257485,1.7964071856287425,0.5988023952095809,231.0,167,after,2
3,23.201214,0.0,0.0,0.0,0.0,0.9259259259259258,1.8518518518518516,0.0,4.62962962962963,222.0,108,after,2
10,14.674135,0.0,0.0,0.0,0.25252525252525254,0.7575757575757576,0.7575757575757576,0.25252525252525254,2.0202020202020203,85.0,396,after,3
3,21.001802,0.0,0.0,0.0,1.5151515151515151,0.0,3.0303030303030303,0.0,6.0606060606060606,19.0,66,after,2
1,9.567776,0.0,0.0,0.0,0.0,3.4482758620689653,3.4482758620689653,0.0,0.0,173.0,29,after,1
6,63.40738,0.0,0.0,0.0,1.9230769230769231,2.8846153846153846,3.5256410256410255,0.3205128205128205,4.487179487179487,283.0,312,after,2
5,58.14081,0.0,0.0,0.0,1.8181818181818181,7.2727272727272725,3.6363636363636362,5.454545454545454,3.6363636363636362,48.0,55,after,2
3,61.92572,0.0,0.0,0.0,0.9009009009009009,3.6036036036036037,1.8018018018018018,0.0,1.8018018018018018,153.0,111,after,2
103,84.16842,2.912621359223301,0.0,0.0,2.303603071470762,2.303603071470762,4.311872415829888,0.4134672179562906,1.6538688718251624,57.0,1693,after,4
33,69.87129,0.0,0.0,0.0,1.400560224089636,1.400560224089636,3.9215686274509802,0.2801120448179272,3.081232492997199,45.0,357,after,4
2,55.368536999999996,0.0,0.0,0.0,0.26246719160104987,0.7874015748031495,1.3123359580052494,0.5249343832020997,1.0498687664041995,1035.0,381,after,2
5,75.523263,0.0,0.0,0.0,0.22522522522522523,2.9279279279279278,6.306306306306306,1.8018018018018018,1.3513513513513513,334.0,444,after,2
22,85.636073,4.545454545454546,0.0,0.0,0.09302325581395349,2.697674418604651,4.55813953488372,0.18604651162790697,2.883720930232558,140.5,1075,after,3
23,76.35581,0.0,0.0,0.0,0.13245033112582782,1.390728476821192,1.9205298013245033,1.1258278145695364,0.9933774834437087,237.0,1510,after,3
7,47.90315,0.0,0.0,0.0,0.7407407407407408,5.9259259259259265,6.666666666666667,0.7407407407407408,4.444444444444445,82.0,135,after,2
5,30.504534,0.0,0.0,0.0,1.7857142857142856,1.1904761904761905,0.5952380952380952,0.0,1.1904761904761905,191.0,168,after,2
409,80.20527,0.24449877750611246,0.0,0.0,0.6553775050195098,1.890366329507141,2.231314164488389,0.9546539379474941,1.492593855362352,239.0,26397,after,4
74,40.79624,0.0,0.0,0.0,0.6313993174061433,1.3822525597269624,1.5870307167235496,1.348122866894198,0.8020477815699658,378.5,5860,after,4
107,80.814576,1.8691588785046727,0.0,0.0,0.61054579093432,2.5346901017576315,3.62627197039778,0.5735430157261795,1.628122109158187,210.0,5405,after,4
4,29.004590000000004,0.0,0.0,0.0,0.0,2.321083172147002,3.2882011605415857,0.19342359767891684,2.127659574468085,867.5,517,after,2
2,12.890589,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,116.5,42,after,2
5,40.974623,0.0,0.0,0.0,0.8928571428571428,1.1160714285714286,1.5625,1.3392857142857142,0.4464285714285714,220.0,448,after,2
4,57.93828,0.0,0.0,0.0,2.7777777777777777,1.3888888888888888,2.7777777777777777,0.0,1.3888888888888888,86.5,72,after,2
59,80.814576,1.694915254237288,0.0,0.0,0.8568980291345331,2.742073693230506,2.3993144815766922,0.5141388174807198,1.113967437874893,82.0,1167,after,4
3,76.64804,0.0,0.0,0.0,0.0,0.7299270072992701,2.9197080291970803,0.7299270072992701,0.0,203.0,137,after,2
11,35.100007,0.0,0.0,0.0,0.8968609865470852,0.672645739910314,1.1210762331838564,0.4484304932735426,1.345291479820628,125.0,446,after,3
1,0.55989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,49,after,1
1,4.6209745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,after,1
1,1.7996185000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8,after,1
25,75.05739,0.0,0.0,0.0,0.26852846401718583,1.7185821697099892,2.2556390977443606,0.5370569280343717,0.7518796992481203,256.0,1862,after,3
72,87.427866,11.11111111111111,0.0,0.0,0.18124150430448574,3.670140462165836,6.705935659265972,1.9483461712732213,0.8155867693701857,113.5,2207,after,4
3,38.38013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,33,after,2
1,2.916546,0.0,0.0,0.0,0.0,3.225806451612903,1.0752688172043012,0.0,2.1505376344086025,540.0,93,after,1
6,33.051744,0.0,0.0,0.0,1.1342155009451798,1.5122873345935728,1.3232514177693762,2.835538752362949,2.4574669187145557,308.5,529,after,2
32,77.06467,0.0,0.0,0.0,0.4967520061138708,1.6431027894535728,1.9105846388995034,0.07642338555598013,1.5284677111196026,291.5,2617,after,4
4,6.2946595,0.0,0.0,0.0,0.7299270072992701,0.7299270072992701,0.0,0.7299270072992701,2.18978102189781,134.5,137,after,2
3,26.516664000000002,0.0,0.0,0.0,0.234192037470726,2.3419203747072603,1.639344262295082,0.702576112412178,1.405152224824356,878.0,427,after,2
477,87.38603,1.8867924528301887,0.0,0.0,0.815296515577987,2.130447442492478,3.081626710666796,0.8492672037270699,1.8683878481995535,144.0,20606,after,4
55,76.40432,0.0,0.0,0.0,0.49188391539596654,1.5740285292670928,2.115100836202656,0.9345794392523363,1.6232169208066896,117.0,2033,after,4
6,66.414225,0.0,0.0,0.0,0.0,3.1358885017421603,4.181184668989547,1.3937282229965158,1.0452961672473868,261.0,287,after,2
5,23.634814000000002,0.0,0.0,0.0,1.809954751131222,1.3574660633484164,0.6787330316742082,1.583710407239819,1.3574660633484164,434.0,442,after,2
174,89.761996,4.022988505747127,0.0,0.0,0.6534305101784368,2.1613470721286756,2.990701181201307,0.4523749685850716,1.0555415933651673,82.5,3979,after,4
20,50.855726000000004,0.0,0.0,0.0,0.20554984583761562,1.2332990750256936,1.027749229188078,0.3083247687564234,1.1305241521068858,138.5,973,after,3
1,2.3095498,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,162.0,32,after,1
109,78.89161999999999,0.0,0.0,0.0,0.6172839506172839,2.2839506172839505,3.888888888888889,0.49382716049382713,1.6049382716049383,71.0,1620,after,4
83,76.58606,0.0,0.0,0.0,0.24449877750611246,2.2982885085574574,2.7383863080684594,0.5378973105134475,2.34718826405868,83.0,2045,after,4
22,47.140536,0.0,0.0,0.0,0.11198208286674133,1.4557670772676372,2.127659574468085,0.6718924972004479,0.6718924972004479,106.5,893,after,3
12,50.54547,0.0,0.0,0.0,0.6060606060606061,1.0606060606060608,3.6363636363636362,0.7575757575757576,1.2121212121212122,162.5,660,after,3
1,32.55458,0.0,0.0,0.0,0.0,0.6451612903225806,1.935483870967742,1.2903225806451613,0.0,804.0,155,after,1
1,2.6005646000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10,after,1
134,68.02438,0.0,0.0,0.0,0.47267696564445466,2.190454231035278,2.248097763430943,0.6340788563523172,2.0982245792022134,244.0,8674,after,4
21,67.93666999999999,0.0,0.0,0.0,0.20408163265306123,0.7482993197278911,0.6802721088435374,0.9523809523809524,1.0204081632653061,319.0,1470,after,3
2,9.0153225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,3,after,2
12,33.958402,0.0,0.0,0.0,0.29069767441860467,0.5813953488372093,1.4534883720930232,0.29069767441860467,0.29069767441860467,146.5,344,after,3
21,74.501395,0.0,0.0,0.0,0.4908835904628331,2.1037868162692845,2.3842917251051894,1.332398316970547,1.262272089761571,380.0,1426,after,3
1,10.045946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,23,after,1
1,2.4954633999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7,after,1
13,36.55509,0.0,0.0,0.0,0.5617977528089888,1.8726591760299627,1.1235955056179776,0.5617977528089888,0.18726591760299627,123.0,534,after,3
28,41.552080000000004,0.0,0.0,0.0,0.49079754601227,3.92638036809816,2.8220858895705523,0.49079754601227,2.208588957055215,149.0,815,after,4
2,17.978273,0.0,0.0,0.0,0.0,1.1627906976744187,1.1627906976744187,0.0,3.488372093023256,240.0,86,after,2
108,77.495575,0.0,0.0,0.0,1.1359948068808827,2.726387536514119,3.8623823433950015,0.7465108730931516,3.7650113599480686,144.0,3081,after,4
3,13.000990000000002,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,59.0,29,after,2
2,3.2936364000000005,0.0,0.0,0.0,0.0,2.4691358024691357,0.0,0.0,0.0,228.0,81,after,2
1,8.313465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,18,after,1
1,28.127992000000003,0.0,0.0,0.0,0.0,1.5625,3.125,0.0,0.0,337.0,64,after,1
3,6.0207274,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,1.2658227848101267,3.79746835443038,63.0,79,after,2
151,84.16842,0.6622516556291391,0.0,0.0,0.2709109380291229,1.5238740264138164,1.8963765662038605,0.8127328140873687,1.3206908228919743,58.0,2953,after,4
22,30.80809,0.0,0.0,0.0,0.0,0.5357142857142857,0.8928571428571428,0.35714285714285715,1.4285714285714286,108.0,560,after,3
87,69.66363,0.0,0.0,0.0,0.6790744466800805,2.162977867203219,2.414486921529175,0.8048289738430584,1.232394366197183,74.0,3976,after,4
46,67.90427,0.0,0.0,0.0,0.6283380458686774,1.6022620169651274,1.8221803330191644,1.5080113100848256,1.7593465284322967,308.0,3183,after,4
15,28.373227,0.0,0.0,0.0,0.49916805324459235,1.963394342762063,1.7637271214642263,0.3993344425956739,1.29783693843594,651.0,3005,after,3
217,89.362836,4.147465437788019,0.0,0.0,0.6836902800658979,2.2116968698517296,3.224876441515651,0.7990115321252058,2.1787479406919275,410.0,24280,after,4
42,84.86256,7.142857142857142,0.0,0.0,0.6924948530787947,1.469212053153659,2.320793561669474,0.3743215422047539,1.3569155904922328,524.0,10686,after,4
16,75.700426,0.0,0.0,0.0,0.34843205574912894,1.9163763066202089,1.9163763066202089,0.0,0.8710801393728222,161.0,574,after,3
1,1.3878538,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,168.0,32,after,1
22,68.00263,0.0,0.0,0.0,0.9725906277630416,2.122015915119363,1.6799292661361624,0.618921308576481,1.5030946065428823,248.0,1131,after,3
3,37.797344,0.0,0.0,0.0,1.0330578512396695,2.272727272727273,2.479338842975207,0.0,1.0330578512396695,868.0,484,after,2
1,5.110924,0.0,0.0,0.0,0.0,3.1746031746031744,1.5873015873015872,0.0,0.0,369.0,63,after,1
54,82.23815599999999,3.7037037037037033,0.0,0.0,1.0130856901646264,1.3507809202195018,3.208104685521317,0.5487547488391726,0.5065428450823132,143.0,2369,after,4
4,8.895097999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,51,after,2
2,54.95914,0.0,0.0,0.0,0.0,9.615384615384617,7.6923076923076925,0.0,13.461538461538462,147.0,52,after,2
16,76.78379,0.0,0.0,0.0,0.922266139657444,1.844532279314888,2.371541501976284,0.6587615283267457,4.743083003952568,161.0,759,after,3
8,15.168266,0.0,0.0,0.0,2.127659574468085,0.425531914893617,0.0,0.851063829787234,1.276595744680851,136.5,235,after,3
1,3.9296016000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7,after,1
24,74.13032000000001,0.0,0.0,0.0,0.4658385093167702,1.5010351966873705,2.329192546583851,0.2070393374741201,1.2939958592132506,229.5,1932,after,3
3,4.802134000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,86,after,2
77,68.59428,0.0,0.0,0.0,1.355140186915888,3.0373831775700935,3.691588785046729,0.6542056074766356,2.0093457943925235,129.0,2140,after,4
6,35.044217,0.0,0.0,0.0,0.9389671361502347,2.3474178403755865,2.3474178403755865,2.3474178403755865,4.694835680751173,119.5,213,after,2
1,4.4244315,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,20.0,4,after,1
13,37.234519999999996,0.0,0.0,0.0,1.1990407673860912,2.6378896882494005,2.3980815347721824,1.9184652278177456,0.7194244604316548,90.0,417,after,3
2,11.098270000000001,0.0,0.0,0.0,3.1914893617021276,2.127659574468085,1.0638297872340425,0.0,3.1914893617021276,290.0,94,after,2
5,68.35372,0.0,0.0,0.0,0.0,1.5873015873015872,3.1746031746031744,0.3968253968253968,0.0,258.0,252,after,2
1,12.453859000000001,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,72.0,16,after,1
24,25.089923,0.0,0.0,0.0,0.3091190108191654,1.2364760432766615,1.0819165378670788,0.1545595054095827,0.9273570324574961,89.0,647,after,3
5,37.786385,0.0,0.0,0.0,0.0,0.0,0.9259259259259258,0.9259259259259258,3.7037037037037033,124.0,108,after,2
9,80.61110000000001,11.11111111111111,0.0,0.0,1.1547344110854503,2.0785219399538106,2.5404157043879905,0.6928406466512702,1.6166281755196306,280.0,433,after,3
1,2.2149054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,13,after,1
2,16.576484,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,6.666666666666667,84.0,30,after,2
21,76.390046,0.0,0.0,0.0,0.46816479400749067,1.8726591760299627,1.9662921348314606,0.37453183520599254,2.247191011235955,145.0,2136,after,3
1,16.782689,0.0,0.0,0.0,0.0,3.8461538461538463,1.9230769230769231,0.0,0.0,283.0,52,after,1
2,5.348389,0.0,0.0,0.0,0.0,2.4096385542168677,0.0,1.2048192771084338,0.0,238.0,83,after,2
3,44.484368,0.0,0.0,0.0,1.1494252873563218,0.0,0.0,0.0,0.0,146.0,87,after,2
78,75.58275,0.0,0.0,0.0,0.40683482506102525,1.790073230268511,1.7493897477624083,0.5288852725793327,0.8950366151342555,99.5,2458,after,4
2,25.056356,0.0,0.0,0.0,0.5681818181818182,3.4090909090909087,3.4090909090909087,0.0,0.5681818181818182,456.5,176,after,2
1,2.1990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,7,after,1
49,70.259166,0.0,0.0,0.0,1.0071090047393365,1.925355450236967,2.5177725118483414,1.066350710900474,1.8364928909952605,289.0,3376,after,4
305,76.39256,0.0,0.0,0.0,0.5496828752642706,1.8234672304439745,2.299154334038055,1.1099365750528543,1.284355179704017,203.0,18920,after,4
34,55.587125,0.0,0.0,0.0,0.6937561942517344,1.7839444995044598,1.4866204162537164,0.8919722497522299,0.9415262636273538,245.5,2018,after,4
14,65.45020000000001,0.0,0.0,0.0,0.9090909090909091,1.8181818181818181,1.6666666666666667,0.6060606060606061,2.5757575757575757,151.5,660,after,3
6,19.18116,0.0,0.0,0.0,0.0,0.9950248756218906,0.4975124378109453,0.0,0.0,177.5,201,after,2
18,65.65528,0.0,0.0,0.0,0.099601593625498,2.49003984063745,1.7928286852589643,1.1952191235059761,1.294820717131474,203.5,1004,after,3
9,31.171696999999998,0.0,0.0,0.0,0.0,1.0752688172043012,1.6897081413210446,0.30721966205837176,1.3824884792626728,428.0,651,after,3
61,87.177813,1.639344262295082,0.0,0.0,2.4482109227871938,2.2598870056497176,3.452605147520402,0.6905210295040803,2.2598870056497176,83.0,1593,after,4
7,46.787363,0.0,0.0,0.0,2.4096385542168677,0.0,1.2048192771084338,0.0,4.819277108433735,131.0,83,after,2
40,48.30207,0.0,0.0,0.0,0.33598585322723257,1.7683465959328029,1.8037135278514589,0.3890362511052166,0.707338638373121,545.5,5655,after,4
77,76.398116,0.0,0.0,0.0,0.38153376573826786,1.4879816863792446,1.4879816863792446,0.6867607783288822,1.2018313620755439,210.0,5242,after,4
11,60.4866,0.0,0.0,0.0,0.038789759503491075,1.5515903801396431,0.9697439875872769,0.3878975950349108,1.4546159813809154,277.0,5156,after,3
3,3.6205966,0.0,0.0,0.0,6.896551724137931,0.0,3.4482758620689653,0.0,0.0,59.0,29,after,2
4,11.657908599999999,0.0,0.0,0.0,2.0689655172413794,0.0,0.6896551724137931,0.0,0.6896551724137931,175.0,145,after,2
2,15.840336999999998,0.0,0.0,0.0,0.9090909090909091,0.9090909090909091,1.8181818181818181,0.0,0.9090909090909091,312.0,110,after,2
258,87.29621,1.937984496124031,0.0,0.0,0.7461181689856826,3.407945150231902,5.162331115144182,1.8753781004234724,2.601330913490623,35.0,4959,after,4
99,88.02131,8.080808080808081,0.0,0.0,0.8242488699813879,3.2438181334751395,5.317734645041212,1.5421430470619515,2.0207391651156605,174.0,3761,after,4
1,17.884602,0.0,0.0,0.0,0.0,0.0,5.128205128205128,0.0,0.0,206.0,39,after,1
5,72.335887,0.0,0.0,0.0,0.0,3.205128205128205,4.487179487179487,0.641025641025641,2.564102564102564,143.0,156,after,2
2,58.88506,0.0,0.0,0.0,0.0,0.6666666666666667,2.666666666666667,1.3333333333333335,1.3333333333333335,414.5,150,after,2
10,57.47277,0.0,0.0,0.0,0.0,1.844532279314888,1.7127799736495388,1.185770750988142,1.5810276679841897,196.0,759,after,3
6,77.881485,0.0,0.0,0.0,0.0,3.225806451612903,3.225806451612903,2.6881720430107525,1.0752688172043012,178.0,186,after,2
69,84.232146,2.898550724637681,0.0,0.0,1.000312597686777,2.907158487027196,5.314160675211004,0.5001562988433885,1.6880275085964365,165.0,3199,after,4
3,49.862266,0.0,0.0,0.0,2.3529411764705883,3.5294117647058822,4.705882352941177,2.3529411764705883,0.0,148.0,85,after,2
4,11.506689,0.0,0.0,0.0,0.0,1.1299435028248588,1.694915254237288,1.1299435028248588,2.824858757062147,283.5,177,after,2
36,47.435918,0.0,0.0,0.0,1.8691588785046727,0.5841121495327103,0.5841121495327103,0.35046728971962615,1.8691588785046727,73.0,856,after,4
1,1.4806771,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,237.0,40,after,1
1,9.0965435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6,after,1
3,28.216013,0.0,0.0,0.0,0.7936507936507936,2.380952380952381,3.968253968253968,0.0,4.761904761904762,241.0,126,after,2
4,80.755776,25.0,0.0,0.0,3.1746031746031744,1.5873015873015872,3.1746031746031744,0.0,1.5873015873015872,167.5,126,after,2
3,3.1351655999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15,after,2
1,3.242519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,17,after,1
86,84.16842,2.3255813953488373,0.0,0.0,0.5549389567147613,2.081021087680355,2.802441731409545,0.41620421753607106,1.7480577136514983,159.5,3604,after,4
14,71.7676,0.0,0.0,0.0,0.0,1.9736842105263157,3.289473684210526,0.0,1.7543859649122806,153.0,456,after,3
1,61.3198,0.0,0.0,0.0,0.48543689320388345,1.4563106796116505,3.3980582524271843,0.48543689320388345,1.4563106796116505,1034.0,206,after,1
1,38.247362,0.0,0.0,0.0,0.0,2.564102564102564,5.128205128205128,0.0,0.0,214.0,39,after,1
4,9.130062,0.0,0.0,0.0,0.0,3.4090909090909087,0.0,0.0,0.0,117.0,88,after,2
33,84.86256,3.0303030303030303,0.0,0.0,0.42765502494654317,1.5680684248039916,2.851033499643621,0.14255167498218105,1.1404133998574484,138.0,1403,after,4
9,36.337265,0.0,0.0,0.0,0.2590673575129534,0.7772020725388601,0.7772020725388601,0.7772020725388601,1.5544041450777202,147.0,386,after,3
9,24.371305,0.0,0.0,0.0,0.8733624454148471,1.7467248908296942,0.8733624454148471,0.0,1.3100436681222707,109.0,229,after,3
1,5.6863207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,365.0,68,after,1
1,5.7511467,0.0,0.0,0.0,8.695652173913043,4.3478260869565215,4.3478260869565215,0.0,0.0,251.0,46,after,1
4,30.59383,0.0,0.0,0.0,5.8495821727019495,0.8356545961002786,0.8356545961002786,0.8356545961002786,1.6713091922005572,534.0,359,after,2
7,38.375789999999995,0.0,0.0,0.0,1.30784708249497,2.414486921529175,3.420523138832998,0.2012072434607646,0.6036217303822937,384.0,994,after,2
215,91.9486,3.255813953488372,0.0,0.0,1.2866700977869274,2.83067421513124,4.220277920741122,0.4117344312918168,0.8234688625836336,50.0,1943,after,4
41,66.495883,0.0,0.0,0.0,0.41025641025641024,3.282051282051282,2.666666666666667,1.3333333333333335,1.1282051282051282,85.0,975,after,4
27,61.752325,0.0,0.0,0.0,1.737242128121607,2.1715526601520088,3.040173724212812,0.43431053203040176,2.823018458197611,161.0,921,after,3
3,6.591996,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,75.0,56,after,2
30,62.873757,0.0,0.0,0.0,0.6141248720573182,2.5076765609007166,2.5588536335721597,0.7676560900716478,0.7676560900716478,268.0,1954,after,4
15,53.19444,0.0,0.0,0.0,1.0848126232741617,2.9585798816568047,2.366863905325444,1.0848126232741617,3.7475345167652856,222.0,1014,after,3
20,63.558024,0.0,0.0,0.0,2.097902097902098,1.3986013986013985,2.097902097902098,1.3986013986013985,0.6993006993006993,77.0,286,after,3
6,13.937812,0.0,0.0,0.0,0.0,1.2422360248447204,1.2422360248447204,0.0,0.0,71.0,161,after,2
